6.309573444801929300e-05 2.808820122134597455e+02
6.318588344057588771e-05 2.812698765965204188e+02
6.327616123488000253e-05 2.816582763551068069e+02
6.336656801495912689e-05 2.820472122273812943e+02
6.345710396510364213e-05 2.824366849525182488e+02
6.354776926986722811e-05 2.828266952707128894e+02
6.363856411406731040e-05 2.832172439231769090e+02
6.372948868278529070e-05 2.836083316521422830e+02
6.382054316136695341e-05 2.839999592008642821e+02
6.391172773542323814e-05 2.843921273136199943e+02
6.400304259082992796e-05 2.847848367357085522e+02
6.409448791372846259e-05 2.851780882134593753e+02
6.418606389052627719e-05 2.855718824942250080e+02
6.427777070789712766e-05 2.859662203263865194e+02
6.436960855278145649e-05 2.863611024593578236e+02
6.446157761238682652e-05 2.867565296435847131e+02
6.455367807418828678e-05 2.871525026305388906e+02
6.464591012592872492e-05 2.875490221727353628e+02
6.473827395561926020e-05 2.879460890237172066e+02
6.483076975153965007e-05 2.883437039380685292e+02
6.492339770223866965e-05 2.887418676714120238e+02
6.501615799653446409e-05 2.891405809804080604e+02
6.510905082351483317e-05 2.895398446227587215e+02
6.520207637253813931e-05 2.899396593572105871e+02
6.529523483323287393e-05 2.903400259435541670e+02
6.538852639549864673e-05 2.907409451426228202e+02
6.548195124950633480e-05 2.911424177162991782e+02
6.557550958569854341e-05 2.915444444275149749e+02
6.566920159478999901e-05 2.919470260402491704e+02
6.576302746776787451e-05 2.923501633194371152e+02
6.585698739589225005e-05 2.927538570308585690e+02
6.595108157069645184e-05 2.931581079413177235e+02
6.604531018398747226e-05 2.935629168186706011e+02
6.613967342784636289e-05 2.939682844318301136e+02
6.623417149462857334e-05 2.943742115507673702e+02
6.632880457696443911e-05 2.947806989465108813e+02
6.642357286775933071e-05 2.951877473911429206e+02
6.651847656019468360e-05 2.955953576578176012e+02
6.661351584772752391e-05 2.960035305207440501e+02
6.670869092409138995e-05 2.964122667551960717e+02
6.680400198329667109e-05 2.968215671375136822e+02
6.689944921963090585e-05 2.972314324451053267e+02
6.699503282765925628e-05 2.976418634564452077e+02
6.709075300222484676e-05 2.980528609510799356e+02
6.718660993844921124e-05 2.984644257096246065e+02
6.728260383173265916e-05 2.988765585137695666e+02
6.737873487775465490e-05 2.992892601462761490e+02
6.747500327247429213e-05 2.997025313909866213e+02
6.757140921213059198e-05 3.001163730328139536e+02
6.766795289324300448e-05 3.005307858577550633e+02
6.776463451261157116e-05 3.009457706528845620e+02
6.786145426731796863e-05 3.013613282063587349e+02
6.795841235472502068e-05 3.017774593074166773e+02
6.805550897247770114e-05 3.021941647463832510e+02
6.815274431850333722e-05 3.026114453146664118e+02
6.825011859101205670e-05 3.030293018047661917e+02
6.834763198849720808e-05 3.034477350102676496e+02
6.844528470973571292e-05 3.038667457258491709e+02
6.854307695378852666e-05 3.042863347472782607e+02
6.864100892000096386e-05 3.047065028714166601e+02
6.873908080800321320e-05 3.051272508962250072e+02
6.883729281771066276e-05 3.055485796207536282e+02
6.893564514932432009e-05 3.059704898451569193e+02
6.903413800333127307e-05 3.063929823706847060e+02
6.913277158050486605e-05 3.068160579996887805e+02
6.923154608190578406e-05 3.072397175356249477e+02
6.933046170888148359e-05 3.076639617830515476e+02
6.942951866306731749e-05 3.080887915476337184e+02
6.952871714638667044e-05 3.085142076361403838e+02
6.962805736105146046e-05 3.089402108564536888e+02
6.972753950956250477e-05 3.093668020175620654e+02
6.982716379470993993e-05 3.097939819295658594e+02
6.992693041957366909e-05 3.102217514036817079e+02
7.002683958752371437e-05 3.106501112522374797e+02
7.012689150222070470e-05 3.110790622886769370e+02
7.022708636761621469e-05 3.115086053275654194e+02
7.032742438795323891e-05 3.119387411845837619e+02
7.042790576776659852e-05 3.123694706765342630e+02
7.052853071188315808e-05 3.128007946213417085e+02
7.062929942542289622e-05 3.132327138380559859e+02
7.073021211379845838e-05 3.136652291468500948e+02
7.083126898271603774e-05 3.140983413690241832e+02
7.093247023817582245e-05 3.145320513270096967e+02
7.103381608647226669e-05 3.149663598443647743e+02
7.113530673419459209e-05 3.154012677457789096e+02
7.123694238822718080e-05 3.158367758570772139e+02
7.133872325575003621e-05 3.162728850052190523e+02
7.144064954423910826e-05 3.167095960182968497e+02
7.154272146146683554e-05 3.171469097255425709e+02
7.164493921550251117e-05 3.175848269573315292e+02
7.174730301471268941e-05 3.180233485451708475e+02
7.184981306776163290e-05 3.184624753217192392e+02
7.195246958361159722e-05 3.189022081207708084e+02
7.205527277152384738e-05 3.193425477772746603e+02
7.215822284105816989e-05 3.197834951273202932e+02
7.226132000207392987e-05 3.202250510081459538e+02
7.236456446473032858e-05 3.206672162581444354e+02
7.246795643948680994e-05 3.211099917168552906e+02
7.257149613710356200e-05 3.215533782249744945e+02
7.267518376864184220e-05 3.219973766243513751e+02
7.277901954546453305e-05 3.224419877579935587e+02
7.288300367923644023e-05 3.228872124700646964e+02
7.298713638192483473e-05 3.233330516058917397e+02
7.309141786579980522e-05 3.237795060119580626e+02
7.319584834343474591e-05 3.242265765359134093e+02
7.330042802770677670e-05 3.246742640265694035e+02
7.340515713179698713e-05 3.251225693339060285e+02
7.351003586919152056e-05 3.255714933090701493e+02
7.361506445368111342e-05 3.260210368043779567e+02
7.372024309936205740e-05 3.264712006733169005e+02
7.382557202063659248e-05 3.269219857705444952e+02
7.393105143221324579e-05 3.273733929518942318e+02
7.403668154910734653e-05 3.278254230743777384e+02
7.414246258664140550e-05 3.282780769961786405e+02
7.424839476044558942e-05 3.287313555766619970e+02
7.435447828645814106e-05 3.291852596763736187e+02
7.446071338092585356e-05 3.296397901570422277e+02
7.456710026040444994e-05 3.300949478815794578e+02
7.467363914175909805e-05 3.305507337140806499e+02
7.478033024216477651e-05 3.310071485198296273e+02
7.488717377910662711e-05 3.314641931653007418e+02
7.499416997038098472e-05 3.319218685181536443e+02
7.510131903409490305e-05 3.323801754472448806e+02
7.520862118866721165e-05 3.328391148226207292e+02
7.531607665282880060e-05 3.332986875155243069e+02
7.542368564562308122e-05 3.337588943983967056e+02
7.553144838640644693e-05 3.342197363448742067e+02
7.563936509484866621e-05 3.346812142297964670e+02
7.574743599093337052e-05 3.351433289292006066e+02
7.585566129495852864e-05 3.356060813203320663e+02
