6.981320000000000060e-03 1.016364877283969115e+01 1.666568930088851763e+00
1.072649999999999992e-02 1.218307121847465346e+01 9.809252637830934152e-01
1.423319999999999967e-02 1.149729986802441850e+01 5.734476792010322344e-01
1.954519999999999869e-02 1.268859787591426169e+01 3.034189928702149541e-01
2.482629999999999906e-02 1.231951806461289678e+01 2.864593655398114391e-01
2.990699999999999956e-02 1.177648274630088032e+01 1.131565035553643433e-01
3.484380000000000116e-02 1.211040095040947762e+01 1.718208109462301403e-01
3.997590000000000171e-02 1.221154139307667208e+01 1.176773288720402849e-01
4.464850000000000069e-02 1.203387238002717119e+01 2.011335820107977568e-01
4.950430000000000108e-02 1.197598628250254116e+01 1.289480588260293048e-01
5.499450000000000172e-02 1.209213237520025075e+01 1.043031256086040803e-01
5.982860000000000261e-02 1.225880586763025804e+01 1.514326982833544832e-01
6.422369999999999468e-02 1.207152039808777211e+01 5.782779375409064643e-02
6.960800000000000320e-02 1.216447505423652764e+01 5.684592646331230320e-02
7.461370000000000502e-02 1.209442495257775185e+01 6.557751004893266900e-02
7.938180000000000236e-02 1.207748730482144417e+01 7.375617505928694362e-02
8.481569999999999387e-02 1.216634990957745011e+01 4.004456282348502205e-02
8.962209999999999621e-02 1.227036023495213968e+01 6.016482503822277034e-02
9.469959999999999489e-02 1.212968292967597250e+01 6.426877400804284490e-02
9.962000000000000022e-02 1.224489865937626298e+01 5.001836850093143577e-02
1.047219999999999956e-01 1.220196031320355878e+01 6.413223156108692480e-02
1.096700000000000036e-01 1.227309850656635959e+01 3.198985679088415385e-02
1.144659999999999983e-01 1.211063023110850168e+01 5.157518480337301703e-02
1.197119999999999990e-01 1.219640795390182042e+01 5.628137388940177704e-02
1.245620000000000061e-01 1.224043010521754482e+01 6.617065634943379571e-02
1.295129999999999892e-01 1.212590392030107012e+01 3.794790837457395066e-02
1.346640000000000059e-01 1.208075816387326995e+01 2.690604856197257103e-02
1.397130000000000039e-01 1.212213946120285613e+01 7.070183873138383146e-02
1.444940000000000113e-01 1.215710732251793935e+01 2.953119874339264067e-02
1.496619999999999895e-01 1.224485430999917490e+01 5.018899884900419189e-02
1.545410000000000117e-01 1.214385202638050743e+01 5.346741395902588484e-02
1.596380000000000021e-01 1.218252362847509040e+01 2.876873268790032523e-02
1.646539999999999948e-01 1.219429563780584758e+01 4.114474236415612690e-02
1.696680000000000132e-01 1.212639367593885353e+01 3.650890703602584914e-02
1.746709999999999929e-01 1.221214369366477470e+01 5.145623367846112461e-02
1.794550000000000034e-01 1.210402724639721583e+01 3.689112677020292552e-02
1.847640000000000116e-01 1.209386316612768120e+01 2.617983479709439301e-02
1.897880000000000122e-01 1.211956605205979365e+01 3.739013802962146138e-02
1.945199999999999985e-01 1.217451905700147741e+01 2.164427924935534431e-02
1.995409999999999962e-01 1.212185051648242684e+01 1.674304659754052849e-02
2.046419999999999906e-01 1.218439948831571940e+01 3.425458198134952170e-02
2.096699999999999953e-01 1.212108011351182135e+01 1.773722196305417553e-02
2.146550000000000125e-01 1.211598672901323859e+01 1.839458087232008834e-02
2.196869999999999934e-01 1.214052691914115378e+01 5.648886989376299822e-02
2.245320000000000094e-01 1.209883438510945908e+01 3.073421056770286874e-02
2.295079999999999898e-01 1.216660235961217040e+01 2.637120788800622131e-02
2.349009999999999987e-01 1.210271001848451533e+01 2.560021629238236340e-02
2.395279999999999909e-01 1.212520303401542598e+01 2.812809948198121551e-02
2.445050000000000001e-01 1.208337637694959810e+01 2.702494073768092059e-02
2.497689999999999910e-01 1.209734217110903209e+01 2.358831808348403267e-02
2.544629999999999947e-01 1.209465319719610754e+01 2.223119596918819718e-02
2.595970000000000222e-01 1.211057489989019942e+01 2.177411558187798343e-02
2.647260000000000169e-01 1.205118016018748861e+01 2.477899461674389764e-02
2.695960000000000023e-01 1.211717128855161008e+01 3.243023642182721322e-02
2.745569999999999955e-01 1.211135588992127587e+01 2.142463854358330616e-02
2.796500000000000097e-01 1.213476968622903485e+01 3.703255298334801049e-02
2.847140000000000226e-01 1.206779074088833781e+01 2.456284668973233998e-02
2.895349999999999868e-01 1.206601962205966316e+01 1.851731242321619925e-02
2.946619999999999795e-01 1.209565229939626008e+01 1.593669115601363886e-02
2.996809999999999752e-01 1.213227162786377278e+01 2.120895300330133057e-02
