6.981320000000000060e-03 6.625296359796409718e+01 9.466178274907164791e+00
1.072649999999999992e-02 8.549176467130568824e+01 3.050616656971657736e+00
1.423319999999999967e-02 1.057343693092172430e+02 3.739115156187405198e+00
1.954519999999999869e-02 1.058690476485184746e+02 1.613352174137210993e+00
2.482629999999999906e-02 9.951232351316647851e+01 2.802831313959462278e+00
2.990699999999999956e-02 9.625948971831688539e+01 1.784727898897995324e+00
3.484380000000000116e-02 8.674437425959681036e+01 1.329978242472225292e+00
3.997590000000000171e-02 7.883577386143527121e+01 7.748275452783703887e-01
4.464850000000000069e-02 7.598357787772157224e+01 5.344002080129711674e-01
4.950430000000000108e-02 7.067140505835308772e+01 8.615271337387973016e-01
5.499450000000000172e-02 6.720809304514177995e+01 3.961377965894342101e-01
5.982860000000000261e-02 6.808539600873322684e+01 5.068529111826211020e-01
6.422369999999999468e-02 6.603226371016309315e+01 5.383756131729739991e-01
6.960800000000000320e-02 6.393604170000918430e+01 4.625980978525219278e-01
7.461370000000000502e-02 6.201522993833862785e+01 6.570725125865483074e-01
7.938180000000000236e-02 5.996473800943273602e+01 6.247892990933974211e-01
8.481569999999999387e-02 5.856675654740037373e+01 3.020817577400996545e-01
8.962209999999999621e-02 5.591762812757524159e+01 2.301480583235077093e-01
9.469959999999999489e-02 5.383703410818436197e+01 3.776457698691899068e-01
9.962000000000000022e-02 5.227161095736817487e+01 3.338351992143566149e-01
1.047219999999999956e-01 5.155382749918999252e+01 2.585780853639540466e-01
1.096700000000000036e-01 5.084362877785454771e+01 1.425713833680696541e-01
1.144659999999999983e-01 4.967580497571928078e+01 2.401568998444556513e-01
1.197119999999999990e-01 4.942883096233484252e+01 2.072914829090026778e-01
1.245620000000000061e-01 4.870565851582556860e+01 1.986340760591043531e-01
1.295129999999999892e-01 4.823126108194201578e+01 2.153526736377474327e-01
1.346640000000000059e-01 4.808675027237288191e+01 2.491385018528194661e-01
1.397130000000000039e-01 4.739117328182907585e+01 1.841345319581270401e-01
1.444940000000000113e-01 4.669520469388400841e+01 8.573211867087562887e-02
1.496619999999999895e-01 4.576913232694511890e+01 1.599155005751301539e-01
1.545410000000000117e-01 4.561228979288265606e+01 1.189144958537960428e-01
1.596380000000000021e-01 4.520350857303905912e+01 1.747841821004964269e-01
1.646539999999999948e-01 4.415894356720448855e+01 6.085976821016021027e-02
1.696680000000000132e-01 4.421482415391479748e+01 9.517185760748822498e-02
1.746709999999999929e-01 4.388222953716102381e+01 1.730343372150525139e-01
1.794550000000000034e-01 4.370492268777606171e+01 1.317088538688774846e-01
1.847640000000000116e-01 4.348827520317971818e+01 1.209898387227743843e-01
1.897880000000000122e-01 4.328643791929992091e+01 9.675408572999529000e-02
1.945199999999999985e-01 4.302057738203814807e+01 1.111416856848746471e-01
1.995409999999999962e-01 4.306386223949031944e+01 1.696207672074166173e-01
2.046419999999999906e-01 4.253820372357548507e+01 1.528081041670326101e-01
2.096699999999999953e-01 4.220984454377678219e+01 1.087264578507589896e-01
2.146550000000000125e-01 4.209647587362964316e+01 8.517059890549270873e-02
2.196869999999999934e-01 4.160357989920793642e+01 9.289727483571644240e-02
2.245320000000000094e-01 4.165880004906759382e+01 1.193388517748254912e-01
2.295079999999999898e-01 4.142408381777578086e+01 9.300615224542609083e-02
2.349009999999999987e-01 4.134091262895812946e+01 6.664227364639932483e-02
2.395279999999999909e-01 4.119729915858182068e+01 1.065139925335092663e-01
2.445050000000000001e-01 4.091975303638853489e+01 1.079338794087473241e-01
2.497689999999999910e-01 4.087800688858705911e+01 7.330025313320145952e-02
2.544629999999999947e-01 4.081265517542144750e+01 9.573672303117188032e-02
2.595970000000000222e-01 4.060172603009614534e+01 9.933624716066419280e-02
2.647260000000000169e-01 4.053597832025926806e+01 7.386238986625634495e-02
2.695960000000000023e-01 4.023922447688774895e+01 8.298098238461544540e-02
2.745569999999999955e-01 4.021103771433065077e+01 9.932146032172083083e-02
2.796500000000000097e-01 4.010965247109319165e+01 1.034321497858882999e-01
2.847140000000000226e-01 3.999432591542055349e+01 8.136409489103454962e-02
2.895349999999999868e-01 3.995934755199214550e+01 3.379711410579111508e-02
2.946619999999999795e-01 3.988659052093156987e+01 6.268724451525113650e-02
2.996809999999999752e-01 3.975857463835230021e+01 4.617981076093615606e-02
